          9.9438414062E+04   0.0000000000000000E+000
          9.9438906250E+04   0.0000000000000000E+000
          9.9439398438E+04   0.0000000000000000E+000
          9.9439890625E+04   0.0000000000000000E+000
          9.9440382812E+04   0.0000000000000000E+000
          9.9440875000E+04   0.0000000000000000E+000
          9.9441367188E+04   0.0000000000000000E+000
          9.9441859375E+04   0.0000000000000000E+000
          9.9442351562E+04   0.0000000000000000E+000
          9.9442843750E+04   0.0000000000000000E+000
          9.9443335938E+04   0.0000000000000000E+000
          9.9443828125E+04   0.0000000000000000E+000
          9.9444320312E+04   0.0000000000000000E+000
          9.9444812500E+04   0.0000000000000000E+000
          9.9445304688E+04   0.0000000000000000E+000
          9.9445796875E+04   0.0000000000000000E+000
          9.9446289062E+04   0.0000000000000000E+000
          9.9446781250E+04   0.0000000000000000E+000
          9.9447273438E+04   0.0000000000000000E+000
          9.9447765625E+04   0.0000000000000000E+000
          9.9448257812E+04   0.0000000000000000E+000
          9.9448750000E+04   0.0000000000000000E+000
          9.9449242188E+04   0.0000000000000000E+000
          9.9449734375E+04   0.0000000000000000E+000
          9.9450226562E+04   0.0000000000000000E+000
          9.9450718750E+04   0.0000000000000000E+000
          9.9451210938E+04   0.0000000000000000E+000
          9.9451703125E+04   0.0000000000000000E+000
          9.9452195312E+04   0.0000000000000000E+000
          9.9452687500E+04   0.0000000000000000E+000
          9.9453179688E+04   0.0000000000000000E+000
          9.9453671875E+04   0.0000000000000000E+000
          9.9454164062E+04   0.0000000000000000E+000
          9.9454656250E+04   0.0000000000000000E+000
          9.9455148438E+04   0.0000000000000000E+000
          9.9455640625E+04   0.0000000000000000E+000
          9.9456132812E+04   0.0000000000000000E+000
          9.9456625000E+04   0.0000000000000000E+000
          9.9457117188E+04   0.0000000000000000E+000
          9.9457609375E+04   0.0000000000000000E+000
          9.9458101562E+04   0.0000000000000000E+000
          9.9458593750E+04   0.0000000000000000E+000
          9.9459085938E+04   0.0000000000000000E+000
          9.9459578125E+04   0.0000000000000000E+000
          9.9460070312E+04   0.0000000000000000E+000
          9.9460562500E+04   0.0000000000000000E+000
          9.9461054688E+04   0.0000000000000000E+000
          9.9461546875E+04   0.0000000000000000E+000
          9.9462039062E+04   0.0000000000000000E+000
          9.9462531250E+04   0.0000000000000000E+000
          9.9463023438E+04   0.0000000000000000E+000
          9.9463515625E+04   0.0000000000000000E+000
          9.9464007812E+04   0.0000000000000000E+000
          9.9464500000E+04   0.0000000000000000E+000
          9.9464992188E+04   0.0000000000000000E+000
          9.9465484375E+04   0.0000000000000000E+000
          9.9465976562E+04   0.0000000000000000E+000
          9.9466468750E+04   0.0000000000000000E+000
          9.9466960938E+04   0.0000000000000000E+000
          9.9467453125E+04   0.0000000000000000E+000
          9.9467945312E+04   0.0000000000000000E+000
          9.9468437500E+04   0.0000000000000000E+000
          9.9468929688E+04   0.0000000000000000E+000
          9.9469421875E+04   0.0000000000000000E+000
          9.9469914062E+04   0.0000000000000000E+000
          9.9470406250E+04   0.0000000000000000E+000
          9.9470898438E+04   0.0000000000000000E+000
          9.9471390625E+04   0.0000000000000000E+000
          9.9471882812E+04   0.0000000000000000E+000
          9.9472375000E+04   0.0000000000000000E+000
          9.9472867188E+04   0.0000000000000000E+000
          9.9473359375E+04   0.0000000000000000E+000
          9.9473851562E+04   0.0000000000000000E+000
          9.9474343750E+04   0.0000000000000000E+000
          9.9474835938E+04   0.0000000000000000E+000
          9.9475328125E+04   0.0000000000000000E+000
          9.9475820312E+04   0.0000000000000000E+000
          9.9476312500E+04   0.0000000000000000E+000
          9.9476804688E+04   0.0000000000000000E+000
          9.9477296875E+04   0.0000000000000000E+000
          9.9477789062E+04   0.0000000000000000E+000
          9.9478281250E+04   0.0000000000000000E+000
          9.9478773438E+04   0.0000000000000000E+000
          9.9479265625E+04   0.0000000000000000E+000
          9.9479757812E+04   0.0000000000000000E+000
          9.9480250000E+04   0.0000000000000000E+000
          9.9480742188E+04   0.0000000000000000E+000
          9.9481234375E+04   0.0000000000000000E+000
          9.9481726562E+04   0.0000000000000000E+000
          9.9482218750E+04   0.0000000000000000E+000
          9.9482710938E+04   0.0000000000000000E+000
          9.9483203125E+04   0.0000000000000000E+000
          9.9483695312E+04   0.0000000000000000E+000
          9.9484187500E+04   0.0000000000000000E+000
          9.9484679688E+04   0.0000000000000000E+000
          9.9485171875E+04   0.0000000000000000E+000
          9.9485664062E+04   0.0000000000000000E+000
          9.9486156250E+04   0.0000000000000000E+000
          9.9486648438E+04   0.0000000000000000E+000
          9.9487140625E+04   0.0000000000000000E+000
          9.9487632812E+04   0.0000000000000000E+000
          9.9488125000E+04   0.0000000000000000E+000
